matrix,Nrows,Ncols,Nnnz,AvgNnnz,Density,MaxRowNnnz,MinRowNnnz,StdRowNnnz,NDiags,NTrueDiags,AvgNnnzDia,AvgNnnzELL,AvgNnnzHyb,AvgNnnzHdc
Stanford,281903,281903,2.3125e+06,8.20317,2.90992e-05,38606,0,166.332,486348,0,1.68669e-05,0.000212484,0.315433,0.366941
Stanford_Berkeley,683446,683446,7.58338e+06,11.0958,1.62351e-05,83448,0,284.832,337674,2,3.28595e-05,0.000132967,0.273747,0.597257
std1_Jac2,21982,21982,1.24873e+06,56.807,0.00258425,898,1,145.588,8346,0,0.00680649,0.0632594,0.797656,0.724809
std1_Jac3,21982,21982,1.45585e+06,66.2291,0.00301288,1030,1,169.296,8387,0,0.00789664,0.0643001,0.783029,0.72383
std1_Jac3_db,21982,21982,531826,24.1937,0.00110061,211,1,51.3577,1119,1,0.0216208,0.114662,0.771793,0.915589
steam1,240,240,3762,15.675,0.0653125,21,9,3.48488,111,5,0.141216,0.746429,1.51569,0.567973
steam2,600,600,13760,22.9333,0.0382222,28,16,3.15524,141,45,0.162648,0.819048,2.17603,0.320286
steam3,80,80,928,11.6,0.145,12,8,1.2,29,25,0.4,0.966667,5.17857,0.311996
StocF-1465,1.46514e+06,1.46514e+06,2.10054e+07,14.3368,9.7853e-06,189,1,2.57378,73233,3,0.00019577,0.0758561,2.45631,0.794134
stokes128,49666,49666,558594,11.247,0.000226453,13,5,2.3866,1041,9,0.010804,0.865155,2.04782,0.549151
stokes64,12546,12546,140034,11.1616,0.000889658,13,5,2.41403,529,9,0.0210995,0.858588,1.98361,0.54119
stokes64s,12546,12546,140034,11.1616,0.000889658,13,5,2.41403,529,9,0.0210995,0.858588,1.98361,0.54119
stomach,213360,213360,3.02165e+06,14.1622,6.6377e-05,19,7,5.88636,6478,19,0.0021862,0.745379,1.53557,0.421608
str_0,363,363,2454,6.76033,0.0186235,34,1,7.341,424,0,0.0159442,0.198833,0.975757,0.461245
str_200,363,363,3068,8.45179,0.0232832,30,1,7.95786,581,0,0.014547,0.281726,1.02323,0.384534
str_400,363,363,3157,8.69697,0.0239586,33,1,8.10956,607,0,0.0143278,0.263545,1.02694,0.374227
str_600,363,363,3279,9.03306,0.0248845,33,1,8.43768,627,0,0.0144068,0.273729,1.02723,0.366667
Stranke94,10,10,90,9,0.9,9,9,0,18,14,0.5,1,1,0.338346
struct3,53570,53570,1.17369e+06,21.9095,0.000408989,27,6,4.29755,65,27,0.33707,0.811464,1.83861,0.447818
struct4,4350,4350,237798,54.6662,0.0125669,90,21,21.8357,211,111,0.259082,0.607402,1.35839,0.327494
sts4098,4098,4098,72356,17.6564,0.00430855,784,4,19.4297,4921,9,0.00358797,0.0225209,0.961791,0.369227
stufe,1036,1036,3736,3.60618,0.00348087,4,2,0.496436,408,4,0.00883867,0.901544,2.10997,0.400133
stufe-10,24010,24010,92828,3.86622,0.000161026,4,2,0.341147,820,2,0.00471491,0.966556,4.76229,0.644592
swang1,3169,3169,20841,6.57652,0.00207527,10,3,0.907473,3985,3,0.00165032,0.657652,3.1174,0.368634
swang2,3169,3169,20841,6.57652,0.00207527,10,3,0.907473,3985,3,0.00165032,0.657652,3.1174,0.368634
sx-askubuntu,159316,159316,596933,3.74685,2.35183e-05,4966,0,43.4318,178978,1,2.09347e-05,0.0007545,0.452497,0.418358
sx-mathoverflow,24818,24818,239978,9.66951,0.000389617,1849,0,54.4713,38863,1,0.00024881,0.00522959,0.667516,0.37463
sx-stackoverflow,2.60198e+06,2.60198e+06,3.62334e+07,13.9254,5.35184e-06,38148,0,137.85,4.12107e+06,1,3.37906e-06,0.000365035,0.490764,0.376558
sx-superuser,194085,194085,924886,4.76537,2.4553e-05,14255,0,61.421,234370,1,2.03327e-05,0.000334294,0.418682,0.413667
t2dah,11445,11445,176117,15.3881,0.00134453,21,8,3.86902,461,31,0.0333799,0.732767,1.30675,0.327642
t2dah_a,11445,11445,176117,15.3881,0.00134453,21,8,3.86902,461,31,0.0333799,0.732767,1.30675,0.327642
t2dah_e,11445,11445,176117,15.3881,0.00134453,21,8,3.86902,461,31,0.0333799,0.732767,1.30675,0.327642
t2dal,4257,4257,37465,8.8008,0.00206737,9,4,0.753206,173,9,0.0508717,0.977867,6.86207,0.485164
t2dal_a,4257,4257,37465,8.8008,0.00206737,9,4,0.753206,173,9,0.0508717,0.977867,6.86207,0.485164
t2dal_bci,4257,4257,37465,8.8008,0.00206737,9,4,0.753206,173,9,0.0508717,0.977867,6.86207,0.485164
t2dal_e,4257,4257,4257,1,0.000234907,1,1,0,1,1,1,1,1,0.5
t2d_q4,9801,9801,87025,8.8792,0.000905948,9,4,0.593211,9,9,0.986577,0.986577,9.60311,0.496622
t2d_q9,9801,9801,87025,8.8792,0.000905948,9,4,0.593211,9,9,0.986577,0.986577,9.60311,0.496622
t2em,921632,921632,4.59083e+06,4.9812,5.40476e-06,5,1,0.273591,1711,3,0.00291128,0.99624,16.8444,0.623396
t3dh,79171,79171,4.3521e+06,54.9709,0.000694332,81,20,14.5241,6657,11,0.00825762,0.678654,1.17732,0.778786
t3dh_a,79171,79171,4.3521e+06,54.9709,0.000694332,81,20,14.5241,6657,11,0.00825762,0.678654,1.17732,0.778786
t3dh_e,79171,79171,4.3521e+06,54.9709,0.000694332,81,20,14.5241,6657,11,0.00825762,0.678654,1.17732,0.778786
t3dl,20360,20360,509866,25.0425,0.00122999,27,8,3.93079,2965,9,0.00844605,0.927501,3.02005,0.664639
t3dl_a,20360,20360,509866,25.0425,0.00122999,27,8,3.93079,2965,9,0.00844605,0.927501,3.02005,0.664639
t3dl_e,20360,20360,20360,1,4.91159e-05,1,1,0,1,1,1,1,1,0.5
t520,5563,5563,286341,51.4724,0.00925263,180,20,8.68462,409,99,0.125849,0.285958,2.99006,0.335673
t60k,60005,60005,178880,2.98108,4.96806e-05,3,2,0.136225,5308,2,0.000561621,0.993695,15.6869,0.568401
tandem_dual,94069,94069,460493,4.89527,5.20391e-05,5,2,0.317189,32761,5,0.000149424,0.979054,6.26492,0.422011
tandem_vtx,18454,18454,253350,13.7287,0.000743943,35,4,3.32895,29725,7,0.000461858,0.392249,1.64634,0.320486
ted_A,10605,10605,424587,40.0365,0.00377525,147,1,37.1958,4407,38,0.00908475,0.272357,1.0442,0.42353
ted_A_unscaled,10605,10605,424587,40.0365,0.00377525,147,1,37.1958,4407,38,0.00908475,0.272357,1.0442,0.42353
ted_B,10605,10605,144579,13.6331,0.00128553,49,1,12.1511,73,25,0.186755,0.278226,1.06935,0.352324
ted_B_unscaled,10605,10605,144579,13.6331,0.00128553,49,1,12.1511,73,25,0.186755,0.278226,1.06935,0.352324
TEM152078,152078,152078,6.45933e+06,42.4738,0.000279289,110,12,16.5979,42327,27,0.00100347,0.386125,1.27023,0.522512
TEM181302,181302,181302,7.83901e+06,43.2373,0.000238482,110,12,16.6936,51819,31,0.000834391,0.393066,1.28281,0.499346
TEM27623,27623,27623,439469,15.9095,0.000575952,28,6,3.01861,7725,11,0.00205949,0.568198,2.14002,0.507442
test1,392908,392908,1.29682e+07,33.0057,8.40036e-05,93,5,10.1507,59049,5,0.000558954,0.3549,1.39425,0.768189
thermal,3456,3456,66528,19.25,0.00557002,27,12,4.96865,33,27,0.583333,0.712963,1.2277,0.415916
thermal1,82654,82654,574458,6.95015,8.40873e-05,11,1,0.876773,32513,5,0.000213765,0.631832,2.75768,0.473326
thermal2,1.22804e+06,1.22804e+06,8.58031e+06,6.98697,5.68951e-06,11,1,0.811404,666019,5,1.04906e-05,0.635179,2.88866,0.442879
thermomech_dK,204316,204316,2.84623e+06,13.9305,6.81812e-05,20,7,1.43051,278491,3,5.00214e-05,0.696526,3.63862,0.38784
thermomech_dM,204316,204316,1.42312e+06,6.96527,3.40907e-05,10,4,0.71524,130051,1,5.3558e-05,0.696527,3.63865,0.561771
thermomech_TC,102158,102158,711558,6.96527,6.81813e-05,10,4,0.71524,130051,1,5.3558e-05,0.696527,3.63865,0.413805
thermomech_TK,102158,102158,711558,6.96527,6.81813e-05,10,4,0.71524,130051,1,5.3558e-05,0.696527,3.63865,0.413805
thread,29736,29736,4.47005e+06,150.324,0.0050553,306,48,47.1845,36591,35,0.00410824,0.491256,1.78033,0.406144
Tina_AskCog,11,11,36,3.27273,0.297521,7,2,1.35451,16,8,0.204545,0.467532,1.19027,0.239709
Tina_DisCal,11,11,41,3.72727,0.338843,6,1,1.35451,14,8,0.266234,0.621212,1.68097,0.270871
Tina_DisCog,11,11,48,4.36364,0.396694,8,2,1.55346,17,9,0.256684,0.545455,1.30579,0.263868
tmt_sym,726713,726713,5.08096e+06,6.9917,9.621e-06,9,3,1.0076,3843,3,0.00181933,0.776856,2.41948,0.697173
tmt_unsym,917825,917825,4.5848e+06,4.99529,5.44253e-06,5,3,0.0863249,4321,3,0.00115605,0.999058,48.6539,0.622948
tn2010,240116,240116,1.19397e+06,4.97245,2.07086e-05,89,1,2.99611,43830,0,0.000113449,0.0558703,1.21253,0.84564
tols1090,1090,1090,3546,3.25321,0.0029846,90,1,11.2478,177,3,0.0183797,0.0361468,0.961001,0.480354
tols2000,2000,2000,5184,2.592,0.001296,90,1,8.3394,177,3,0.0146441,0.0288,0.980434,0.445552
tols340,340,340,2196,6.45882,0.0189965,90,1,19.7559,177,3,0.0364905,0.0717647,0.901719,0.50601
tols4000,4000,4000,8784,2.196,0.000549,90,1,5.91689,177,3,0.0124068,0.0244,0.992433,0.415003
tols90,90,90,1746,19.4,0.215556,90,1,35.3021,109,3,0.177982,0.215556,0.859151,0.42874
tomography,500,500,28726,57.452,0.114904,335,1,63.4387,967,5,0.0594126,0.171499,0.972438,0.332112
torsion1,40000,40000,197608,4.9402,0.000123505,5,1,0.41979,5,5,0.98804,0.98804,9.69148,0.496992
torso1,116158,116158,8.5165e+06,73.3182,0.000631194,3263,9,419.588,45496,13,0.00161153,0.0224696,0.899466,0.637401
torso2,115967,115967,1.03347e+06,8.91179,7.68476e-05,10,5,0.587506,6742,13,0.00132183,0.891179,11.5569,0.397335
torso3,259156,259156,4.42904e+06,17.0903,6.59458e-05,22,7,4.39231,34684,5,0.000492742,0.77683,2.66422,0.701076
trans4,116835,116835,766396,6.55964,5.61445e-05,114190,1,361.498,230681,1,2.8436e-05,5.7445e-05,0.0664049,0.31981
trans5,116835,116835,766396,6.55964,5.61445e-05,114190,1,361.498,230681,1,2.8436e-05,5.7445e-05,0.0664049,0.31981
transient,178866,178866,961790,5.37715,3.00625e-05,60423,1,147.185,284773,3,1.88822e-05,8.89918e-05,0.260515,0.31746
Transport,1.60211e+06,1.60211e+06,2.35007e+07,14.6686,9.1558e-06,15,5,1.11529,15,15,0.977907,0.977907,6.59201,0.494415
trdheim,22098,22098,1.93532e+06,87.5791,0.00396322,150,54,32.371,1067,77,0.0820798,0.583861,1.69372,0.519749
Trefethen_150,150,150,2040,13.6,0.0906667,15,9,1.10755,17,15,0.8,0.906667,2.5008,0.472528
Trefethen_20,20,20,158,7.9,0.395,9,6,0.830662,11,9,0.718182,0.877778,3.51967,0.44658
Trefethen_200,200,200,2890,14.45,0.07225,16,9,1.24399,17,17,0.85,0.903125,2.64173,0.459459
Trefethen_2000,2000,2000,41906,20.953,0.0104765,22,12,1.40598,23,23,0.911,0.952409,3.26879,0.476714
Trefethen_20000,20000,20000,554466,27.7233,0.00138616,29,16,1.17403,31,29,0.8943,0.955976,3.51565,0.488722
Trefethen_20000b,19999,19999,554435,27.7231,0.00138623,29,16,1.17404,31,29,0.894295,0.95597,3.51431,0.488721
Trefethen_200b,199,199,2873,14.4372,0.0725487,16,9,1.23794,17,17,0.849246,0.902324,2.63312,0.459239
Trefethen_20b,19,19,147,7.73684,0.407202,9,6,0.848659,11,9,0.703349,0.859649,2.55859,0.440814
Trefethen_300,300,300,4678,15.5933,0.0519778,17,10,1.13781,19,17,0.820702,0.917255,2.53589,0.4769
Trefethen_500,500,500,8478,16.956,0.033912,18,10,1.38927,19,19,0.892421,0.942,3.15499,0.471576
Trefethen_700,700,700,12654,18.0771,0.0258245,19,11,1.21763,21,21,0.860816,0.951429,1.69596,0.462601
troll,213453,213453,1.19851e+07,56.1487,0.00026305,387,15,12.8879,45425,23,0.00123608,0.145087,1.14254,0.616398
TS,2142,2142,45262,21.1307,0.00986495,23,1,6.13433,83,50,0.254587,0.918727,2.85221,0.295715
TSC_OPF_1047,8140,8140,2.0169e+06,247.777,0.0304394,1526,1,323.646,9171,19,0.0270174,0.16237,0.892799,0.454338
TSC_OPF_300,9774,9774,820804,83.9783,0.00859201,4206,1,193.03,9983,153,0.00841213,0.0199663,0.473208,0.261258
TSOPF_FS_b162_c1,10798,10798,608540,56.3567,0.00521918,5054,1,243.783,11197,81,0.0050332,0.0111509,0.390157,0.288457
TSOPF_FS_b162_c3,30798,30798,1.8013e+06,58.4876,0.00189907,15054,1,428.059,31201,85,0.00187454,0.00388518,0.244324,0.288715
TSOPF_FS_b162_c4,40798,40798,2.39822e+06,58.7828,0.00144083,20054,1,495.462,41203,85,0.00142666,0.00293122,0.214807,0.289532
TSOPF_FS_b300,29214,29214,4.40012e+06,150.617,0.00515564,13942,1,676.274,29731,211,0.00506599,0.0108031,0.375222,0.293137
TSOPF_FS_b300_c1,29214,29214,4.40012e+06,150.617,0.00515564,13942,1,676.274,29731,211,0.00506599,0.0108031,0.375222,0.293137
TSOPF_FS_b300_c2,56814,56814,8.76747e+06,154.319,0.00271621,27742,1,962.146,57333,219,0.00269162,0.00556264,0.280732,0.29202
TSOPF_FS_b300_c3,84414,84414,1.31359e+07,155.613,0.00184345,41542,1,1181.18,84935,223,0.00183214,0.00374592,0.235382,0.290988
TSOPF_FS_b39_c19,76216,76216,1.9776e+06,25.9473,0.000340444,38024,1,436.151,76339,37,0.000339896,0.000682393,0.112507,0.291792
TSOPF_FS_b39_c30,120216,120216,3.12116e+06,25.9629,0.000215969,60024,1,548.184,120361,37,0.000215709,0.000432543,0.090547,0.291885
TSOPF_FS_b39_c7,28216,28216,730080,25.8747,0.000917022,14024,1,264.436,28315,37,0.000913815,0.00184503,0.179069,0.291361
TSOPF_FS_b9_c1,2454,2454,25032,10.2005,0.00415668,1210,1,42.7657,2507,17,0.0040688,0.00843016,0.385943,0.271646
TSOPF_FS_b9_c6,14454,14454,147972,10.2374,0.000708277,7210,1,105.253,14517,17,0.000705204,0.00141989,0.17767,0.272944
TSOPF_RS_b162_c1,5374,5374,205399,38.2209,0.00711218,77,3,36.1838,3056,58,0.0125068,0.496375,1.02542,0.325165
TSOPF_RS_b162_c3,15374,15374,610299,39.6968,0.00258208,77,3,36.406,8058,58,0.00492639,0.515543,1.04215,0.335409
TSOPF_RS_b162_c4,20374,20374,812749,39.8915,0.00195796,77,3,36.4307,10559,58,0.00377796,0.518071,1.04447,0.336773
TSOPF_RS_b2052_c1,25626,25626,6.7611e+06,263.838,0.0102957,635,2,310.475,14689,434,0.0179616,0.415492,0.932164,0.312381
TSOPF_RS_b2383,38120,38120,1.61712e+07,424.217,0.0111285,983,2,484.237,23364,684,0.0181569,0.431554,0.942788,0.311784
TSOPF_RS_b2383_c1,38120,38120,1.61712e+07,424.217,0.0111285,983,2,484.237,23364,684,0.0181569,0.431554,0.942788,0.311784
TSOPF_RS_b300_c1,14538,14538,1.47432e+06,101.412,0.00697564,209,1,102.253,7847,153,0.0129236,0.485224,0.996081,0.329171
TSOPF_RS_b300_c2,28338,28338,2.94389e+06,103.885,0.00366592,209,1,102.405,14748,154,0.00704399,0.497056,1.00699,0.333621
TSOPF_RS_b300_c3,42138,42138,4.41345e+06,104.738,0.00248559,209,1,102.443,21649,154,0.00483801,0.501139,1.01088,0.33552
TSOPF_RS_b39_c19,38098,38098,684206,17.9591,0.000471392,32,2,13.996,19144,25,0.000938106,0.561222,1.12366,0.345556
TSOPF_RS_b39_c30,60098,60098,1.07999e+06,17.9704,0.000299019,32,2,13.9976,30155,25,0.000595935,0.561575,1.12405,0.345719
TSOPF_RS_b39_c7,14098,14098,252446,17.9065,0.00127015,32,2,13.9884,7132,25,0.00251073,0.559578,1.12189,0.344797
TSOPF_RS_b678_c1,18696,18696,4.39629e+06,235.146,0.0125773,512,2,252.766,10465,367,0.0224698,0.459269,0.967056,0.322492
TSOPF_RS_b678_c2,35696,35696,8.78195e+06,246.021,0.0068921,512,2,253.611,18966,371,0.0129717,0.480509,0.98552,0.330149
TSOPF_RS_b9_c6,7224,7224,54082,7.48643,0.00103633,11,2,3.49934,3645,10,0.00205389,0.680585,1.36129,0.352245
tsyl201,20685,20685,2.45496e+06,118.683,0.00573763,162,60,28.5546,27795,63,0.00426994,0.732611,1.43018,0.348249
tub100,100,100,396,3.96,0.0396,4,3,0.195959,5,5,0.792,0.99,11.4279,0.441964
tub1000,1000,1000,3996,3.996,0.003996,4,3,0.0631189,5,5,0.7992,0.999,50.6782,0.444197
tube1,21498,21498,897056,41.7274,0.00194099,48,28,5.24381,5519,21,0.00756068,0.869321,4.04945,0.568501
tube2,21498,21498,897056,41.7274,0.00194099,48,28,5.24381,16957,39,0.00246078,0.869321,4.04945,0.367432
tuma1,22967,22967,87760,3.82113,0.000166375,5,1,1.33733,26661,3,0.000143323,0.764227,1.83064,0.339465
tuma2,12992,12992,49365,3.79965,0.00029246,5,1,1.3597,14949,3,0.000254174,0.759929,1.80417,0.340142
tumorAntiAngiogenesis_1,205,205,1783,8.69756,0.0424271,201,2,13.839,257,13,0.0338426,0.0432714,0.873988,0.271377
tumorAntiAngiogenesis_2,305,305,2699,8.84918,0.0290137,301,2,17.2028,383,13,0.0231049,0.0293993,0.795613,0.271578
tumorAntiAngiogenesis_3,410,410,3952,9.63902,0.0235098,406,2,20.1784,515,17,0.0187166,0.0237414,0.749988,0.251364
tumorAntiAngiogenesis_4,455,455,4593,10.0945,0.0221857,451,2,21.3104,569,17,0.0177408,0.0223825,0.735853,0.25659
tumorAntiAngiogenesis_5,460,460,4690,10.1957,0.0221645,456,2,21.4422,575,17,0.0177316,0.0223589,0.734164,0.257704
tumorAntiAngiogenesis_6,465,465,4795,10.3118,0.022176,461,2,21.5784,581,17,0.0177484,0.0223684,0.733033,0.258967
tumorAntiAngiogenesis_7,475,475,4597,9.67789,0.0203745,471,2,21.7872,593,17,0.0163202,0.0205475,0.707431,0.251939
tumorAntiAngiogenesis_8,490,490,4776,9.74694,0.0198917,486,2,22.1365,611,17,0.0159524,0.0200554,0.70539,0.252756
turon_m,189924,189924,1.69088e+06,8.90291,4.68762e-05,11,1,2.76194,184049,7,4.83725e-05,0.809355,1.92297,0.362938
twotone,120750,120750,1.22422e+06,10.1385,8.39627e-05,185,1,15.0349,4781,3,0.00212058,0.0548027,0.943498,0.748799
tx2010,914231,914231,4.45627e+06,4.87434,5.33163e-06,121,1,3.0497,167580,0,2.90866e-05,0.0402838,1.1742,0.845093
uk,4824,4824,13674,2.83458,0.000587599,3,1,0.40621,1300,2,0.00218044,0.944859,3.65659,0.50642
uk-2002,1.85205e+07,1.85205e+07,2.98114e+08,16.0964,8.69115e-07,2450,0,27.5291,7.59274e+06,4,2.11998e-06,0.00656997,0.807446,0.602967
ukerbe1,5981,5981,15704,2.62565,0.000438998,8,2,0.972006,908,2,0.00289168,0.328206,1.27581,0.522685
ukerbe1_dual,1866,1866,7076,3.79207,0.00203219,4,2,0.40846,284,4,0.0133524,0.948017,3.42123,0.453538
umistfacesnorm_10NN,575,575,6990,12.1565,0.0211418,23,10,2.31438,414,12,0.0293636,0.528544,1.34967,0.372265
USAir97,332,332,4252,12.8072,0.038576,139,1,20.1032,450,0,0.0284605,0.0921383,0.872714,0.424552
USpowerGrid,4941,4941,13188,2.6691,0.000540193,19,1,1.79127,1728,0,0.00154462,0.140479,1.15882,0.740891
usps_norm_5NN,11000,11000,81112,7.37382,0.000670347,44,5,2.48455,7164,0,0.00102929,0.167587,1.32276,0.605593
usroads,129164,129164,330870,2.56163,1.98324e-05,7,1,0.784015,5300,0,0.000483326,0.365947,1.41221,0.960584
usroads-48,126146,126146,323900,2.56766,2.03547e-05,7,1,0.781715,5300,0,0.000484464,0.366809,1.41439,0.959679
ut2010,115406,115406,572066,4.95699,4.29526e-05,196,1,3.82178,33870,0,0.000146353,0.0252907,1.102,0.773105
utm1700b,1700,1700,21509,12.6524,0.00744256,29,1,6.67971,72,18,0.175727,0.436288,1.38337,0.407427
utm300,300,300,3155,10.5167,0.0350556,33,1,7.66745,71,19,0.148122,0.318687,1.14829,0.335572
utm3060,3060,3060,42211,13.7944,0.00450799,29,1,6.4327,72,18,0.19159,0.47567,1.47103,0.430567
utm5940,5940,5940,83842,14.1148,0.00237623,30,1,6.3439,72,18,0.196039,0.470494,1.34408,0.437762
va2010,285762,285762,1.40213e+06,4.90663,1.71703e-05,102,1,3.36056,43588,0,0.000112568,0.0481042,1.14776,0.867654
vanbody,47072,47072,2.3369e+06,49.6452,0.00105466,232,6,17.6446,5611,21,0.00884783,0.213988,1.5127,0.648611
vas_stokes_1M,1.09066e+06,1.09066e+06,3.47672e+07,31.8771,2.92272e-05,577,1,39.7761,1.6747e+06,7,1.90345e-05,0.0552463,0.930527,0.362967
vas_stokes_2M,2.14668e+06,2.14668e+06,6.5129e+07,30.3395,1.41332e-05,637,1,37.1846,3.19172e+06,9,9.50567e-06,0.0476287,0.936058,0.359265
vas_stokes_4M,4.38225e+06,4.38225e+06,1.31578e+08,30.0252,6.85154e-06,613,1,37.0057,6.27187e+06,7,4.78727e-06,0.0489807,0.93548,0.375328
Vehicle_10NN,846,846,10894,12.8771,0.0152211,26,10,2.88618,1576,0,0.00817073,0.495272,1.51994,0.349298
venkat01,62424,62424,1.71779e+06,27.5181,0.000440826,44,16,2.2937,31037,7,0.000886624,0.625412,5.47064,0.570952
venkat25,62424,62424,1.71779e+06,27.5181,0.000440826,44,16,2.2937,31037,7,0.000886624,0.625412,5.47064,0.570952
venkat50,62424,62424,1.71779e+06,27.5181,0.000440826,44,16,2.2937,31037,7,0.000886624,0.625412,5.47064,0.570952
venturiLevel3,4.02682e+06,4.02682e+06,1.61085e+07,4.0003,9.93414e-07,6,2,0.118263,1.12334e+06,4,3.56108e-06,0.666716,1.00627,0.43881
vibrobox,12328,12328,342828,27.8089,0.00225575,121,9,16.089,17817,5,0.00156081,0.229826,1.18219,0.381005
viscoplastic1,4326,4326,61166,14.1392,0.00326841,37,7,8.65468,7251,1,0.00194996,0.382139,1.05686,0.364081
viscoplastic2,32769,32769,381326,11.6368,0.000355116,73,5,13.9572,56354,1,0.000206494,0.159408,0.976366,0.356425
viscorocks,37762,37762,1.16224e+06,30.7781,0.000815056,42,16,7.73588,175,27,0.175875,0.732813,1.30681,0.531585
vsp_barth5_1Ksep_50in_5Kout,32212,32212,203610,6.32094,0.000196229,22,1,1.17454,54294,0,0.000116421,0.287315,1.32242,0.372367
vsp_bcsstk30_500sep_10in_1Kout,58348,58348,4.03316e+06,69.1224,0.00118466,219,0,32.1617,114972,0,0.000601211,0.315628,1.19339,0.336649
vsp_befref_fxm_2_4_air02,14109,14109,196448,13.9236,0.000986859,1531,1,73.6294,16940,0,0.000821936,0.00909444,0.636875,0.454411
vsp_bump2_e18_aa01_model1_crew1,56438,56438,601602,10.6595,0.000188871,604,1,21.4235,72590,0,0.000146846,0.0176482,0.794096,0.437409
vsp_c-30_data_data,11023,11023,124368,11.2826,0.00102355,2109,1,51.8842,8254,6,0.00136692,0.00534973,0.407758,0.438588
vsp_c-60_data_cti_cs4,85830,85830,482160,5.61762,6.54505e-05,2207,1,10.2883,77338,2,7.26372e-05,0.00254536,0.780381,0.443054
vsp_data_and_seymourl,9167,9167,111732,12.1885,0.00132961,229,1,16.0184,11756,2,0.00103679,0.0532249,0.92308,0.408781
vsp_finan512_scagr7-2c_rlfddd,139752,139752,1.10404e+06,7.89999,5.65287e-05,669,1,15.1713,139512,0,5.66259e-05,0.0118087,0.82666,0.50043
vsp_mod2_pgp2_slptsk,101364,101364,778736,7.68257,7.57919e-05,1901,1,20.0325,116712,0,6.5825e-05,0.00404133,0.700108,0.46481
vsp_model1_crew1_cr42_south31,45101,45101,379952,8.42447,0.000186791,17663,1,121.489,73984,0,0.000113869,0.000476956,0.38722,0.378729
vsp_msc10848_300sep_100in_1Kout,21996,21996,2.44206e+06,111.023,0.00504741,722,1,49.2975,43604,0,0.00254616,0.153771,1.2879,0.335305
vsp_p0291_seymourl_iiasa,10498,10498,107736,10.2625,0.00097757,229,1,16.1989,13308,0,0.000771155,0.0448145,0.871037,0.440981
vsp_sctap1-2b_and_seymourl,40174,40174,281662,7.01105,0.000174517,1714,1,25.0506,57740,0,0.000121425,0.00409046,0.563432,0.410299
vsp_south31_slptsk,39668,39668,379828,9.57517,0.000241383,17663,1,130.467,68176,0,0.000140448,0.000542103,0.461846,0.367828
vsp_vibrobox_scagr7-2c_rlfddd,77328,77328,871172,11.2659,0.00014569,669,1,21.169,125224,0,8.99662e-05,0.01684,0.856423,0.381769
vt2010,32580,32580,155598,4.77587,0.000146589,57,1,3.13968,8730,0,0.000547065,0.0837873,1.16405,0.788671
wa2010,195574,195574,947432,4.84437,2.477e-05,158,1,2.92925,62038,0,7.80871e-05,0.0306605,1.19311,0.75918
wang1,2903,2903,19093,6.57699,0.00226558,7,4,0.60613,15,7,0.438466,0.93957,2.3622,0.483776
wang2,2903,2903,19093,6.57699,0.00226558,7,4,0.60613,15,7,0.438466,0.93957,2.3622,0.483776
wang3,26064,26064,177168,6.79742,0.000260797,7,4,0.435724,21,7,0.323687,0.97106,4.15277,0.492529
wang4,26068,26068,177196,6.79745,0.000260759,7,4,0.436138,23,7,0.295541,0.971065,4.15425,0.492511
water_tank,60740,60740,2.03528e+06,33.5081,0.000551664,63,8,12.5996,10141,27,0.00330422,0.531874,1.23797,0.507025
wathen100,30401,30401,471601,15.5127,0.000510269,21,8,3.82775,221,15,0.0701931,0.738699,1.32073,0.506656
wathen120,36441,36441,565761,15.5254,0.000426042,21,8,3.82329,221,15,0.0702507,0.739305,1.32219,0.507148
watt_1,1856,1856,11360,6.12069,0.00329779,7,1,1.51376,7,7,0.874384,0.874384,1.65067,0.466491
watt_2,1856,1856,11550,6.22306,0.00335294,128,1,3.15543,192,7,0.0324118,0.0486177,1.34848,0.449534
wave,156317,156317,2.11866e+06,13.5536,8.6706e-05,44,3,3.32009,87796,4,0.000154376,0.308037,1.65871,0.538575
wb-cs-stanford,9914,9914,36854,3.71737,0.000374962,277,0,10.5909,4223,2,0.000880267,0.0134201,0.613839,0.509223
wb-edu,9.84572e+06,9.84572e+06,5.71565e+07,5.80521,5.89618e-07,3841,0,20.2919,1.98389e+06,2,2.92618e-06,0.00151138,0.565781,0.646824
